10,Homens,0,BR,Brasil,1732456,1731403,1737227,1742371,1743765,1745056,1745719,1744723,1743657,1739157,1720954,1687616,1655368,1627773,1605609,1587122,1569627,1527387,1511858,1501835,1476187,1481781,1490094,1483426,1498033,1528128,1495218,1462684,1483724,1466908,1410799,1363544,1317988,1284287,1263401,1237669,1215539,1195711,1177716,1161557,1147110,1133691,1121147,1109460,1098808,1088900,1079228,1069467,1060030,1051106,1042264,1033151,1023839,1014666,1005642,996498,986992,977297,967506,957423,946972,936272,925498,914471,902907,891008,879337,868285,857340,846178,835339
11,Homens,0,BR,Brasil,1742714,1731726,1730709,1736570,1741719,1743106,1744411,1745105,1744132,1743087,1738604,1720430,1687240,1655130,1627599,1605448,1586948,1569448,1527264,1511896,1501943,1476265,1481825,1490097,1483349,1497927,1527984,1495051,1462492,1483500,1466660,1410546,1363294,1317741,1284039,1263148,1237420,1215285,1195451,1177456,1161293,1146847,1133436,1120901,1109220,1098576,1088675,1079008,1069255,1059823,1050906,1042069,1032961,1023656,1014489,1005470,996330,986828,977139,967354,957274,946826,936137,925364,914342,902778,890888,879220,868171,857231,846074
12,Homens,0,BR,Brasil,1759445,1741946,1730976,1729977,1735868,1741037,1742437,1743745,1744448,1743501,1742503,1738079,1720033,1686939,1654896,1627399,1605259,1586766,1569305,1527261,1511979,1501993,1476272,1481829,1490032,1483260,1497803,1527820,1494857,1462267,1483239,1466391,1410284,1363034,1317486,1283781,1262888,1237158,1215023,1195187,1177190,1161029,1146592,1133187,1120657,1108986,1098348,1088455,1078795,1069048,1059622,1050709,1041878,1032774,1023474,1014314,1005303,996167,986670,976983,967207,957126,946684,936004,925234,914215,902658,890770,879107,868062,857123
13,Homens,0,BR,Brasil,1776774,1758545,1741084,1730143,1729152,1735076,1740278,1741689,1742990,1743689,1742760,1741853,1737533,1719572,1686525,1654513,1627053,1604950,1586527,1569213,1527214,1511917,1501889,1476168,1481749,1489926,1483124,1497635,1527614,1494619,1462005,1482957,1466112,1410013,1362767,1317220,1283515,1262620,1236891,1214752,1194915,1176919,1160769,1146342,1132943,1120420,1108756,1098130,1088240,1078585,1068844,1059424,1050519,1041691,1032594,1023301,1014146,1005138,996007,986517,976831,967060,956983,946547,935872,925106,914091,902538,890655,878996,867953
14,Homens,0,BR,Brasil,1789099,1775564,1757362,1739951,1729075,1728111,1734055,1739281,1740694,1741992,1742510,1741659,1740901,1736651,1718758,1685701,1653721,1626275,1604268,1586129,1568895,1526882,1511477,1501487,1475973,1481543,1489706,1482897,1497391,1527346,1494339,1461722,1482664,1465824,1409732,1362489,1316946,1283242,1262344,1236614,1214474,1194642,1176655,1160513,1146095,1132704,1120190,1108530,1097912,1088028,1078381,1068644,1059229,1050331,1041506,1032418,1023131,1013979,1004978,995850,986364,976685,966917,956843,946412,935741,924980,913970,902421,890543,878886
15,Homens,0,BR,Brasil,1794716,1787202,1773679,1755497,1738146,1727320,1726390,1732350,1737596,1739023,1739682,1740155,1739574,1738901,1734689,1716704,1683636,1651599,1624273,1602890,1585015,1567826,1525530,1510279,1500219,1474781,1480399,1488611,1481859,1496389,1526374,1493398,1460815,1481757,1464941,1408889,1361683,1316173,1282495,1261613,1235899,1213784,1193981,1176015,1159899,1145503,1132133,1119638,1108000,1097399,1087529,1077901,1068179,1058779,1049895,1041083,1032010,1022738,1013600,1004613,995499,986023,976355,966600,956539,946119,935457,924708,913708,902170,890304
16,Homens,0,BR,Brasil,1791018,1791978,1784462,1770982,1752857,1735548,1724747,1723841,1729836,1735106,1735123,1735442,1736472,1736096,1735451,1730988,1712861,1679573,1647604,1621380,1600648,1582895,1565102,1523022,1507633,1497757,1472522,1478288,1486651,1480069,1494737,1524745,1491836,1459312,1480254,1463484,1407507,1360358,1314913,1281283,1260439,1234767,1212697,1192939,1175014,1158933,1144578,1131238,1118773,1107167,1096596,1086754,1077150,1067456,1058080,1049221,1040428,1031379,1022130,1013017,1004047,994956,985496,975849,966116,956072,945672,935024,924293,913310,901792
17,Homens,0,BR,Brasil,1779073,1787685,1788636,1781158,1767748,1749680,1732392,1721614,1720744,1726777,1729601,1728722,1730095,1731599,1731278,1730203,1725426,1706829,1673444,1643125,1618059,1597506,1578644,1561026,1519527,1504467,1494900,1469999,1476041,1484680,1478388,1493159,1523161,1490312,1457844,1478787,1462053,1406151,1359057,1313671,1280092,1259288,1233663,1211637,1191926,1174037,1157995,1143673,1130366,1117932,1106354,1095810,1085999,1076418,1066749,1057401,1048565,1039796,1030765,1021540,1012446,1003499,994427,984986,975359,965648,955623,945236,934606,923896,912922
18,Homens,0,BR,Brasil,1765864,1775253,1783828,1784804,1777410,1764075,1746038,1728769,1718021,1717186,1719672,1720839,1721630,1723852,1725497,1724559,1722940,1717415,1698454,1667242,1638676,1613831,1591596,1572757,1556472,1515537,1500955,1491846,1467419,1473878,1482939,1476847,1491625,1521620,1488826,1456413,1477350,1460653,1404817,1357781,1312445,1278922,1258164,1232585,1210605,1190937,1173088,1157080,1142793,1129515,1117111,1105562,1095049,1085263,1075710,1066063,1056739,1047925,1039183,1030172,1020965,1011894,1002965,993912,984491,974882,965189,955180,944814,934201,923509
19,Homens,0,BR,Brasil,1749781,1761669,1770995,1779575,1780629,1773333,1760051,1742035,1724775,1714046,1708688,1708684,1712157,1714246,1716694,1717569,1715840,1713179,1707003,1690646,1661750,1633431,1606369,1583931,1567218,1551596,1511375,1497409,1488896,1465080,1472096,1481409,1475354,1490140,1520120,1487375,1455011,1475942,1459278,1403502,1356519,1311245,1277780,1257069,1231537,1209600,1189974,1172160,1156192,1141931,1128685,1116315,1104791,1094307,1084548,1075019,1065394,1056095,1047307,1038584,1029593,1020408,1011357,1002447,993414,984011,974421,964743,954751,944404,933810
