10,Mulheres,0,BR,Brasil,1729198,1727274,1732093,1735932,1734780,1731300,1724621,1714870,1705295,1693687,1669853,1629431,1590990,1558356,1532659,1512204,1501038,1459647,1443651,1432874,1407259,1411444,1418649,1412525,1426902,1456072,1425064,1394358,1414739,1399297,1346027,1301419,1257827,1225233,1205497,1181065,1160043,1141198,1124075,1108707,1094919,1082108,1070105,1058932,1048747,1039273,1030027,1020658,1011608,1003058,994580,985850,976914,968124,959476,950710,941600,932302,922927,913273,903256,893006,882701,872135,861080,849688,838537,827962,817484,806795,796426
11,Mulheres,0,BR,Brasil,1740941,1728712,1726817,1731634,1735474,1734335,1730860,1724189,1714448,1704886,1693262,1669412,1629102,1590754,1558170,1532488,1512019,1500850,1459487,1443635,1432943,1407324,1411443,1418619,1412499,1426856,1456004,1424975,1394253,1414613,1399153,1345880,1301271,1257680,1225082,1205344,1180909,1159883,1141033,1123907,1108535,1094744,1081941,1069944,1058774,1048593,1039123,1029885,1020519,1011471,1002927,994452,985725,976793,968005,959362,950603,941494,932196,922825,913175,903157,892912,882609,872046,860996,849605,838458,827884,817409,806723
12,Mulheres,0,BR,Brasil,1759334,1740405,1728189,1726321,1731146,1734996,1733863,1730399,1723743,1714009,1704460,1692846,1669093,1628861,1590551,1557989,1532314,1511853,1500714,1459499,1443712,1432969,1407343,1411429,1418604,1412468,1426801,1455923,1424872,1394125,1414460,1398994,1345724,1301113,1257522,1224922,1205182,1180743,1159715,1140862,1123731,1108359,1094576,1081775,1069784,1058618,1048443,1038978,1029741,1020382,1011336,1002798,994328,985603,976675,967891,959250,950495,941387,932095,922724,913076,903059,892819,882520,871961,860913,849522,838380,827808,817333
13,Mulheres,0,BR,Brasil,1777997,1758725,1739816,1727628,1725780,1730621,1734485,1733353,1729894,1723241,1713484,1703993,1692467,1668793,1628593,1590289,1557737,1532055,1511641,1500665,1459504,1443710,1432900,1407278,1411400,1418560,1412404,1426716,1455809,1424738,1393971,1414290,1398828,1345558,1300948,1257359,1224756,1205010,1180568,1159540,1140681,1123553,1108186,1094409,1081615,1069631,1058468,1048296,1038836,1029602,1020247,1011205,1002673,994208,985483,976560,967778,959140,950386,941283,931995,922625,912983,902966,892728,882434,871877,860830,849442,838303,827732
14,Mulheres,0,BR,Brasil,1791420,1777298,1758037,1739153,1727014,1725180,1730041,1733898,1732768,1729308,1722463,1712753,1703398,1691943,1668325,1628097,1589810,1557227,1531559,1511378,1500506,1459311,1443437,1432650,1407147,1411269,1418421,1412262,1426568,1455647,1424571,1393797,1414112,1398653,1345386,1300771,1257184,1224582,1204833,1180387,1159358,1140501,1123374,1108017,1094247,1081457,1069477,1058321,1048152,1038697,1029465,1020116,1011078,1002549,994087,985366,976447,967668,959031,950283,941180,931893,922527,912887,902874,892640,882350,871794,860750,849363,838228
15,Mulheres,0,BR,Brasil,1799353,1790614,1776505,1757264,1738406,1726305,1724490,1729368,1733228,1732106,1727977,1721090,1711646,1702423,1691012,1667339,1627083,1588694,1556082,1530893,1510895,1500046,1458550,1442756,1432089,1406646,1410806,1418004,1411893,1426239,1455354,1424286,1393518,1413829,1398373,1345120,1300502,1256923,1224322,1204574,1180129,1159103,1140259,1123142,1107790,1094026,1081244,1069268,1058122,1047959,1038508,1029283,1019937,1010906,1002380,993926,985206,976295,967517,958889,950144,941042,931761,922398,912759,902753,892522,882235,871684,860643,849260
16,Mulheres,0,BR,Brasil,1799465,1798428,1789714,1775625,1756409,1737582,1725513,1723715,1728602,1732470,1729897,1725405,1719027,1709858,1700722,1689157,1665415,1624895,1586384,1554636,1529939,1509993,1498525,1457071,1441488,1430972,1405685,1409979,1417305,1411335,1425810,1454955,1423898,1393138,1413445,1397996,1344756,1300149,1256575,1223982,1204235,1179802,1158787,1139953,1122848,1107507,1093754,1080979,1069011,1057874,1047719,1038274,1029055,1019714,1010691,1002172,993724,985011,976104,967334,958712,949970,940872,931594,922238,912603,902603,892375,882094,871544,860510
17,Mulheres,0,BR,Brasil,1792400,1798438,1797425,1788731,1774670,1755487,1736697,1724651,1722871,1727763,1729131,1725599,1721996,1716119,1707093,1697680,1685939,1661730,1620902,1583775,1552996,1528431,1507414,1495876,1454969,1439679,1429439,1404438,1408990,1416574,1410869,1425433,1454566,1423521,1392769,1413070,1397624,1344395,1299794,1256229,1223638,1203900,1179481,1158477,1139654,1122560,1107229,1093487,1080719,1068759,1057630,1047484,1038044,1028829,1019498,1010479,1001966,993526,984818,975915,967150,958534,949796,940704,931433,922080,912449,902455,892227,881954,871409
18,Mulheres,0,BR,Brasil,1784971,1791299,1797361,1796371,1787699,1773679,1754537,1735772,1723745,1721970,1723239,1722822,1720638,1717811,1712154,1702714,1692992,1680559,1655803,1616899,1581346,1550801,1524691,1503384,1492740,1452336,1437490,1427678,1403110,1408061,1416045,1410509,1425070,1454189,1423153,1392406,1412699,1397257,1344034,1299435,1255877,1223296,1203569,1179166,1158173,1139363,1122278,1106957,1093226,1080465,1068511,1057393,1047252,1037817,1028611,1019286,1010274,1001769,993332,984628,975731,966971,958362,949628,940541,931275,921924,912300,902308,892089,881818
19,Mulheres,0,BR,Brasil,1774703,1783828,1790185,1796259,1795302,1786660,1772686,1753571,1734818,1722799,1716403,1714965,1716353,1715256,1712716,1706523,1696620,1685999,1672767,1650421,1613729,1578494,1545988,1519308,1499280,1489246,1449494,1435236,1425994,1401992,1407479,1415700,1410166,1424716,1453825,1422794,1392048,1412328,1396885,1343668,1299074,1255528,1222963,1203248,1178858,1157877,1139077,1122003,1106693,1092967,1080213,1068269,1057158,1047026,1037596,1028397,1019079,1010075,1001573,993141,984445,975552,966798,958192,949465,940383,931120,921773,912153,902168,891949
20,Mulheres,0,BR,Brasil,1751582,1773541,1782690,1789059,1795168,1794235,1785635,1771694,1752591,1733842,1716454,1706504,1707248,1709995,1709244,1706080,1699292,1688337,1676684,1666225,1646636,1610344,1572841,1539478,1514292,1495028,1485719,1446735,1433171,1424605,1401271,1407059,1415277,1409745,1424285,1453379,1422349,1391610,1411874,1396429,1343217,1298640,1255119,1222569,1202871,1178494,1157527,1138742,1121677,1106381,1092665,1079920,1067986,1056884,1046759,1037338,1028145,1018831,1009838,1001342,992916,984227,975339,966593,957988,949270,940195,930935,921598,911977,902000
21,Mulheres,0,BR,Brasil,1712322,1750400,1772379,1781541,1787936,1794080,1793178,1784618,1770683,1751578,1727026,1705427,1697926,1700227,1703366,1701944,1698069,1690141,1677982,1669321,1662027,1642880,1604130,1565549,1533818,1509503,1491066,1482546,1444385,1431581,1423755,1400775,1406555,1414771,1409244,1423769,1452843,1421817,1391084,1411330,1395881,1342692,1298142,1254649,1222119,1202438,1178077,1157127,1138355,1121303,1106023,1092319,1079586,1067660,1056568,1046453,1037040,1027854,1018549,1009565,1001079,992658,983975,975096,966356,957757,949044,939978,930724,921391,911779
22,Mulheres,0,BR,Brasil,1661695,1711115,1749211,1771204,1780388,1786814,1792989,1792123,1783568,1769639,1744562,1715406,1696389,1690573,1693285,1695739,1693539,1688493,1679273,1670183,1664920,1658078,1636418,1596424,1559642,1528842,1505404,1487807,1480089,1442753,1430722,1423270,1400293,1406064,1414273,1408743,1423254,1452308,1421284,1390551,1410776,1395336,1342180,1297657,1254188,1221679,1202015,1177670,1156735,1137976,1120940,1105672,1091977,1079260,1067343,1056259,1046153,1036748,1027567,1018271,1009301,1000820,992406,983728,974856,966122,957531,948825,939764,930518,921190
23,Mulheres,0,BR,Brasil,1605457,1660466,1709899,1748009,1770021,1779231,1785687,1791889,1791032,1782476,1762659,1732810,1706276,1688984,1683596,1685628,1687286,1683930,1677568,1671388,1665785,1660933,1651615,1628635,1590507,1554668,1524761,1502167,1485382,1478441,1441896,1430250,1422794,1399818,1405577,1413779,1408241,1422739,1451766,1420742,1390007,1410224,1394804,1341677,1297182,1253737,1221250,1201599,1177271,1156353,1137607,1120585,1105329,1091645,1078937,1067030,1055955,1045859,1036461,1027288,1018003,1009040,1000564,992157,983489,974623,965894,957309,948607,939554,930314
24,Mulheres,0,BR,Brasil,1552326,1604210,1659229,1708674,1746792,1768834,1778057,1784538,1790747,1789886,1775694,1751143,1723856,1699035,1682171,1676141,1677387,1677939,1673309,1669883,1667125,1661894,1654660,1644004,1622870,1585659,1550699,1521623,1499815,1483792,1477585,1441429,1429780,1422319,1399337,1405088,1413277,1407734,1422213,1451212,1420188,1389466,1409684,1394281,1341185,1296716,1253292,1220830,1201193,1176881,1155979,1137244,1120233,1104991,1091320,1078622,1066726,1055659,1045572,1036177,1027015,1017740,1008784,1000313,991916,983254,974392,965669,957091,948393,939348
25,Mulheres,0,BR,Brasil,1507517,1551061,1602949,1657975,1707429,1745557,1767616,1776851,1783338,1789545,1783406,1764666,1742568,1716934,1692517,1675062,1668293,1668508,1667852,1666009,1665856,1663399,1655935,1647407,1638418,1618106,1581737,1547582,1519266,1498190,1482869,1477018,1440874,1429227,1421760,1398775,1404516,1412691,1407140,1421601,1450575,1419563,1388867,1409090,1393704,1340641,1296201,1252805,1220364,1200747,1176451,1155566,1136846,1119850,1104619,1090962,1078271,1066391,1055331,1045253,1035869,1026715,1017448,1008499,1000040,991647,982993,974139,965422,956848,948161
26,Mulheres,0,BR,Brasil,1475805,1506230,1549775,1601673,1656699,1706164,1744290,1766354,1775589,1782074,1783430,1773034,1756592,1736043,1710804,1685845,1667708,1660003,1659096,1661037,1662256,1662323,1657808,1649139,1642092,1633830,1614270,1578663,1545231,1517609,1497196,1482214,1476361,1440231,1428583,1421114,1398128,1403857,1412019,1406460,1420902,1449862,1418879,1388213,1408440,1393075,1340045,1295639,1252275,1219858,1200260,1175984,1155115,1136412,1119430,1104214,1090571,1077891,1066022,1054976,1044907,1035532,1026389,1017130,1008190,999740,991356,982711,973867,965155,956587
27,Mulheres,0,BR,Brasil,1454228,1474491,1504919,1548465,1600364,1655399,1704857,1742980,1765037,1774270,1776352,1773787,1765508,1750519,1730332,1704601,1679019,1660042,1651332,1652809,1657564,1658935,1657113,1651506,1644250,1637863,1630254,1611362,1576428,1543642,1516633,1496537,1481560,1475703,1439584,1427936,1420460,1397473,1403190,1411336,1405767,1420203,1449166,1418212,1387571,1407804,1392457,1339464,1295092,1251753,1219359,1199783,1175525,1154676,1135988,1119018,1103819,1090187,1077521,1065659,1054624,1044566,1035204,1026070,1016818,1007887,999445,991071,982433,973596,964891
28,Mulheres,0,BR,Brasil,1434110,1452870,1473141,1503577,1547129,1599027,1654059,1703507,1741619,1763672,1768936,1767452,1766818,1759865,1745215,1724592,1698305,1671969,1652094,1645575,1649601,1654439,1654116,1651326,1647044,1640378,1634573,1627545,1609246,1574901,1542682,1515967,1495877,1480902,1475037,1438930,1427281,1419796,1396809,1402510,1410640,1405076,1419521,1448484,1417555,1386943,1407182,1391853,1338896,1294553,1251244,1218873,1199315,1175077,1154244,1135573,1118614,1103433,1089809,1077156,1065305,1054282,1044235,1034880,1025755,1016516,1007590,999158,990793,982159,973329
29,Mulheres,0,BR,Brasil,1412488,1432691,1451464,1471752,1502207,1545765,1597659,1652680,1702109,1740208,1758703,1760757,1761010,1761571,1754939,1739901,1718783,1691837,1664705,1646816,1642592,1646636,1649978,1648816,1647275,1643515,1637364,1632079,1625563,1607779,1573953,1542003,1515293,1495209,1480237,1474362,1438265,1426610,1419120,1396135,1401822,1409947,1404400,1418853,1447816,1416917,1386333,1406573,1391262,1338338,1294028,1250747,1218397,1198858,1174639,1153819,1135168,1118224,1103048,1089440,1076800,1064958,1053946,1043909,1034566,1025446,1016218,1007301,998875,990520,981890
30,Mulheres,0,BR,Brasil,1394764,1410991,1431227,1450026,1470334,1500802,1544362,1596250,1651252,1700653,1735585,1751194,1754810,1756130,1756977,1750013,1734531,1712839,1685197,1659859,1644023,1639765,1642488,1645133,1644990,1643907,1640607,1634918,1630089,1624030,1606703,1573129,1541196,1514497,1494421,1479450,1473571,1437486,1425833,1418334,1395355,1401043,1409179,1403650,1418111,1447075,1416209,1385656,1405900,1390612,1337725,1293447,1250196,1217871,1198351,1174153,1153348,1134716,1117788,1102625,1089034,1076405,1064574,1053576,1043547,1034215,1025105,1015885,1006981,998562,990216
31,Mulheres,0,BR,Brasil,1381136,1393185,1409461,1429724,1448561,1468889,1499366,1542918,1594781,1649750,1696337,1728694,1745683,1750265,1751841,1752396,1745044,1729054,1706759,1680734,1657215,1641294,1635894,1638048,1641496,1641761,1641082,1638192,1632910,1628485,1622827,1605722,1572173,1540260,1513579,1493512,1478547,1472666,1436601,1424945,1417444,1394486,1400191,1408339,1402830,1417302,1446264,1415435,1384916,1405165,1389897,1337054,1292811,1249593,1217294,1197796,1173618,1152836,1134223,1117315,1102163,1088587,1075974,1064156,1053172,1043153,1033832,1024739,1015525,1006630,998221
32,Mulheres,0,BR,Brasil,1370046,1379473,1391575,1407889,1428195,1447056,1467401,1497873,1541401,1593230,1645705,1690010,1723582,1741418,1746238,1747560,1747768,1739976,1723463,1702623,1678200,1654536,1637636,1631794,1634735,1638531,1639153,1638830,1636293,1631373,1627298,1621833,1604742,1571217,1539322,1512655,1492600,1477639,1471756,1435707,1424048,1416563,1393635,1399355,1407521,1402029,1416511,1445472,1414675,1384193,1404444,1389198,1336395,1292189,1249006,1216730,1197253,1173096,1152337,1133739,1116850,1101714,1088154,1075552,1063745,1052773,1042766,1033456,1024374,1015173,1006287
